PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Roll,Pitch,Yaw
00792,186819,9.856674,0.332260,1.061645,-0.027834,-0.021562,-0.002759,-0.433676,-0.004343,-0.365419,13.273850,-83.779651,-13.517439
00793,186919,9.780793,0.254041,1.065502,-0.013547,-0.006012,-0.003186,-0.434167,-0.005307,-0.365970,13.298431,-83.783361,-13.549823
00794,187019,9.720170,0.223419,1.022417,-0.004398,0.000165,-0.005059,-0.432192,-0.004889,-0.364944,13.329095,-83.783287,-13.583271
00795,187119,9.610453,0.217587,0.920020,-0.001439,-0.015568,-0.008444,-0.431160,-0.005805,-0.366994,13.397946,-83.791286,-13.653231
00796,187219,9.620117,0.250102,0.882841,-0.006672,-0.045874,-0.010536,-0.432695,-0.007372,-0.365072,13.513284,-83.816172,-13.772876
00797,187319,9.701196,0.259887,0.980892,-0.014229,-0.069021,-0.010995,-0.430671,-0.005338,-0.366469,13.654242,-83.853665,-13.922975
00798,187419,9.773791,0.165811,1.051079,-0.021490,-0.079432,-0.001389,-0.431702,-0.004422,-0.364419,13.756181,-83.898429,-14.038075
00799,187519,9.752295,0.433430,1.130439,-0.028349,-0.074222,0.000316,-0.431187,-0.004880,-0.365444,13.840508,-83.940375,-14.139286
00800,187619,9.767454,0.525114,1.115990,-0.028394,-0.056069,0.000726,-0.430182,-0.005370,-0.365969,13.900585,-83.972206,-14.216073
00801,187719,9.766209,0.531583,1.093783,-0.030675,-0.037399,0.003787,-0.429672,-0.003860,-0.366392,13.918847,-83.994081,-14.252253
00802,187819,9.726991,0.497975,1.029214,-0.041784,-0.026601,0.007798,-0.429707,-0.002959,-0.364342,13.895815,-84.010624,-14.253332
00803,187919,9.708953,0.445289,0.957602,-0.053586,-0.023460,0.011270,-0.429662,-0.003337,-0.366866,13.843730,-84.025774,-14.231892
00804,188019,9.749023,0.389143,0.952619,-0.064424,-0.021533,0.013345,-0.430697,-0.004414,-0.364918,13.772632,-84.040267,-14.197478
00805,188119,9.782271,0.310359,0.950286,-0.064631,-0.020747,0.016313,-0.431677,-0.000388,-0.365215,13.682583,-84.054757,-14.144448
00806,188219,9.784282,0.335654,0.980065,-0.056618,-0.022711,0.015604,-0.430683,-0.001899,-0.365291,13.604251,-84.070149,-14.098355
00807,188319,9.787276,0.328480,1.006598,-0.053009,-0.025266,0.014552,-0.430644,-0.000806,-0.367240,13.536118,-84.086743,-14.060500
00808,188419,9.744901,0.307791,1.025635,-0.045790,-0.019191,0.013810,-0.432133,0.002207,-0.367088,13.467085,-84.099960,-14.017789
00809,188519,9.677367,0.344425,1.025189,-0.042934,-0.027880,0.013082,-0.430163,0.000134,-0.366189,13.416102,-84.117836,-13.991298
00810,188619,9.649685,0.412035,0.981185,-0.046989,-0.038767,0.010297,-0.429145,0.001661,-0.367112,13.390963,-84.141340,-13.993248
00811,188719,9.685763,0.443871,0.979809,-0.055635,-0.043578,0.011942,-0.430643,0.005148,-0.366435,13.356938,-84.167895,-13.991524
00812,188819,9.735624,0.443792,0.960446,-0.051821,-0.045825,0.015459,-0.433181,0.004570,-0.363962,13.310336,-84.196369,-13.974758
00813,188919,9.766484,0.416642,0.928557,-0.040035,-0.043583,0.017312,-0.434128,0.006200,-0.366385,13.256200,-84.223676,-13.943726
00814,189019,9.835477,0.320336,0.909110,-0.035705,-0.037970,0.015904,-0.435174,0.004601,-0.363963,13.206667,-84.247809,-13.914551
00815,189119,9.846489,0.227424,0.930082,-0.037100,-0.036708,0.015687,-0.434217,0.002994,-0.362039,13.156811,-84.271188,-13.885636
00816,189219,9.832303,0.183146,0.925402,-0.040775,-0.028557,0.010254,-0.439189,0.003097,-0.362541,13.124476,-84.289513,-13.876461
00817,189319,9.752334,0.164477,0.948541,-0.039057,-0.025018,0.002098,-0.437222,0.003990,-0.360990,13.132800,-84.304712,-13.907341
00818,189419,9.749621,0.229830,0.984343,-0.029957,-0.032936,-0.006586,-0.437744,0.001458,-0.360117,13.207780,-84.323163,-13.999567
00819,189519,9.774429,0.284865,1.028601,-0.017040,-0.037494,-0.014034,-0.438744,-0.001017,-0.360245,13.340333,-84.343082,-14.141888
00820,189619,9.785166,0.286502,1.030100,-0.004627,-0.039958,-0.017192,-0.441309,-0.001170,-0.356247,13.502304,-84.364350,-14.306836
00821,189719,9.786866,0.300096,1.016172,0.000748,-0.037199,-0.016572,-0.436329,-0.001747,-0.356271,13.659369,-84.383566,-14.463842
00822,189819,9.804766,0.313961,0.999492,-0.005782,-0.033760,-0.009936,-0.438311,-0.000695,-0.356721,13.769629,-84.401794,-14.577856
00823,189919,9.813152,0.321846,0.949164,-0.012768,-0.025291,-0.005336,-0.439359,-0.003789,-0.354374,13.841087,-84.416029,-14.656539
00824,190019,9.793912,0.288464,0.936190,-0.025687,-0.014308,-0.001989,-0.438896,-0.002897,-0.352324,13.868965,-84.424609,-14.699216
00825,190119,9.772866,0.317575,0.925095,-0.036931,-0.004470,0.001358,-0.441387,-0.003356,-0.352350,13.857253,-84.428147,-14.708594
00826,190219,9.755864,0.342165,0.912198,-0.040284,0.003042,0.002627,-0.439841,-0.005228,-0.355450,13.825489,-84.427336,-14.699639
00827,190319,9.729770,0.389145,0.919828,-0.036046,0.002787,-0.000791,-0.440861,-0.003291,-0.353850,13.814827,-84.426364,-14.709742
00828,190419,9.702211,0.459810,0.938121,-0.027753,-0.002348,-0.005060,-0.441889,-0.005340,-0.352452,13.841513,-84.427680,-14.752458
00829,190519,9.760852,0.460135,0.980797,-0.018766,-0.010848,-0.009810,-0.442399,-0.006851,-0.352029,13.912494,-84.433018,-14.834500
00830,190619,9.781339,0.396861,1.007882,-0.009825,-0.018116,-0.011768,-0.442905,-0.005871,-0.351478,14.009575,-84.442105,-14.937741
00831,190719,9.868877,0.319866,1.051076,-0.010518,-0.013464,-0.011592,-0.443413,-0.006386,-0.351004,14.098955,-84.448590,-15.033628
00832,190819,9.877090,0.267080,1.031493,-0.015559,-0.002616,-0.006765,-0.441902,-0.007357,-0.352054,14.142310,-84.449646,-15.086156
00833,190919,9.847178,0.253868,1.030950,-0.026068,0.009089,-0.004179,-0.441872,-0.006289,-0.353502,14.147628,-84.444560,-15.106569
00834,191019,9.836418,0.283812,1.020564,-0.036621,0.024896,-0.002434,-0.440889,-0.003363,-0.352350,14.113905,-84.430965,-15.093899
00835,191119,9.788582,0.318518,0.977431,-0.044260,0.038354,-0.003988,-0.443936,-0.004457,-0.349403,14.066277,-84.409732,-15.071568
00836,191219,9.758523,0.386806,0.953059,-0.051212,0.033489,-0.005393,-0.443409,-0.003894,-0.350877,14.029580,-84.390932,-15.064234
00837,191319,9.774326,0.394633,0.978493,-0.052772,0.021882,-0.006668,-0.442921,-0.004425,-0.350402,14.015889,-84.378402,-15.080895
00838,191419,9.783817,0.345179,0.993411,-0.054614,0.015097,-0.008026,-0.444413,-0.003404,-0.350352,14.018257,-84.369466,-15.114779
00839,191519,9.808112,0.278252,1.050963,-0.053496,0.007517,-0.009242,-0.445889,-0.003332,-0.351352,14.038749,-84.364555,-15.166218
00840,191619,9.826862,0.182526,1.063517,-0.054390,0.018215,-0.012034,-0.444404,-0.003380,-0.350852,14.059174,-84.353291,-15.218105
00841,191719,9.777051,0.198455,1.024811,-0.051032,0.042592,-0.008897,-0.443930,-0.000969,-0.349225,14.029272,-84.328934,-15.217533
00842,191819,9.635643,0.207789,0.899464,-0.043637,0.052883,-0.009046,-0.445321,-0.000182,-0.354698,13.990165,-84.298785,-15.203427
00843,191919,9.599688,0.369454,0.793136,-0.039003,0.044454,-0.013280,-0.444320,0.002293,-0.354571,13.989028,-84.272773,-15.224850
00844,192019,9.643805,0.501623,0.827357,-0.038499,0.029822,-0.022138,-0.444815,0.003795,-0.354495,14.057448,-84.253687,-15.315885
00845,192119,9.716210,0.460428,1.019699,-0.046074,-0.002539,-0.030119,-0.445342,0.003731,-0.352995,14.210434,-84.251458,-15.496239
